custid,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,train,favday,city
CHTQUH,1,04/12/13,04/12/13,04/12/13,23,39.13043478,21.73913043,36.95,0,1,0,0,0,Saturday,BWI
MPA86C,1,04/12/13,08/12/13,19/01/14,36,52.77777778,27.77777778,21.96,0.166666667,1,1,0,0,Monday,CHO
WP497D,1,04/12/13,04/12/13,04/12/13,24,12.5,8.333333333,35.02,0,1,0,0,0,Thursday,DCX
H5JAS5,1,04/12/13,04/12/13,04/12/13,23,4.347826087,4.347826087,29,0,1,0,0,0,Wednesday,DCX
RTEL5Z,1,04/12/13,04/12/13,04/12/13,6,83.33333333,16.66666667,42.82,0,1,0,0,0,Monday,DCX
6CJNGG,1,04/12/13,04/12/13,04/12/13,26,23.07692308,11.53846154,40.54,0,1,1,0,0,Tuesday,BWI
PAT54Y,1,04/12/13,04/12/13,04/12/13,23,26.08695652,13.04347826,31,0,1,0,0,0,Wednesday,DCX
UPRHND,1,04/12/13,04/12/13,04/12/13,22,9.090909091,9.090909091,90.75,0,1,0,0,0,Wednesday,CHO
EAAMRB,1,04/12/13,04/12/13,04/12/13,20,45,5,29,0,1,0,0,0,Wednesday,DCX
HSDSXE,1,04/12/13,04/12/13,04/12/13,20,85,25,31,0,1,0,0,0,Wednesday,DCX
S7RSFL,1,04/12/13,09/12/13,09/12/13,24,87.5,0,36.95,0,1,0,0,0,Tuesday,BWI
DZBFY5,1,04/12/13,04/12/13,04/12/13,21,100,19.04761905,35,0,1,0,0,0,Saturday,DCX
JB7U2S,1,04/12/13,04/12/13,04/12/13,25,0,0,31.02,0,1,0,0,0,Friday,DCX
73J6NT,1,04/12/13,04/12/13,16/01/14,27,88.88888889,18.51851852,66.66,0.139534884,1,0,0,0,Friday,DCX
KFF6XL,1,04/12/13,04/12/13,04/12/13,26,15.38461538,7.692307692,44.56,0,1,0,0,0,Monday,RIC
RB8W5B,1,04/12/13,04/12/13,04/12/13,25,44,4,40.02,0,1,0,0,0,Monday,CHO
E8JS9H,1,04/12/13,04/12/13,04/12/13,8,50,0,45.02,0,1,0,0,0,Thursday,RIC
URYGK6,1,05/12/13,05/12/13,05/12/13,26,3.846153846,0,40.02,0,1,0,0,0,Friday,CHO
ZEEPBW,1,05/12/13,05/12/13,05/12/13,26,11.53846154,3.846153846,36.95,0,1,1,1,0,Friday,DCX
4U8WV5,1,05/12/13,05/12/13,05/12/13,26,15.38461538,3.846153846,36.97,0,1,0,1,0,Monday,DCX
SPX6KK,1,05/12/13,05/12/13,05/12/13,27,3.703703704,3.703703704,40.02,0,1,0,0,0,Friday,CHO
GUMCYK,1,05/12/13,05/12/13,05/12/13,22,18.18181818,4.545454545,31.02,0,1,0,0,0,Thursday,DCX
ZYYYDQ,1,05/12/13,05/12/13,05/12/13,27,7.407407407,3.703703704,35,0,1,0,0,0,Saturday,DCX
A5GKQY,1,05/12/13,05/12/13,05/12/13,26,0,0,40,0,1,0,1,0,Saturday,DCX
6HEA6X,1,05/12/13,05/12/13,05/12/13,24,33.33333333,4.166666667,39.95,0,1,0,1,0,Saturday,DCX
8QJVKK,1,05/12/13,05/12/13,05/12/13,22,81.81818182,4.545454545,29,0,1,0,0,0,Friday,DCX
EQC68Q,1,05/12/13,05/12/13,05/12/13,26,15.38461538,7.692307692,35,0,1,0,0,0,Friday,DCX
J67SBQ,0,05/12/13,05/12/13,05/12/13,19,10.52631579,5.263157895,31,0,1,0,0,0,Thursday,DCX
G6LXUL,1,05/12/13,05/12/13,05/12/13,25,16,4,29,0,1,0,0,0,Saturday,DCX
GH4CBV,1,05/12/13,05/12/13,13/01/14,24,37.5,16.66666667,31.69,0.102564103,1,1,0,0,Wednesday,RIC
ETDUBQ,1,05/12/13,16/12/13,16/12/13,23,43.47826087,13.04347826,82.47,0,1,0,0,0,Thursday,DCX
UDH3EW,1,05/12/13,05/12/13,05/12/13,22,9.090909091,0,52.29,0,1,0,0,0,Thursday,CHO
K2LUPT,1,05/12/13,05/12/13,05/12/13,25,12,0,40.02,0,1,0,0,0,Friday,CHO
V2LFU6,1,04/12/13,12/01/14,18/01/14,22,86.36363636,18.18181818,59.28,0.333333333,1,0,0,0,Tuesday,BWI
6P64RQ,1,05/12/13,07/12/13,09/01/14,27,22.22222222,14.81481481,42.32,0.060606061,1,0,0,0,Friday,BWI
F2NRMS,1,05/12/13,12/12/13,12/12/13,22,59.09090909,27.27272727,49.88,0,1,0,0,0,Monday,BWI
GG7H6X,1,05/12/13,05/12/13,05/12/13,23,52.17391304,13.04347826,40.02,0,1,1,1,0,Friday,DCX
5PF9N3,0,05/12/13,05/12/13,05/12/13,25,20,0,40.02,0,1,1,0,0,Monday,CHO
5SCTDX,1,05/12/13,05/12/13,02/01/14,27,59.25925926,25.92592593,39.95,0.071428571,1,1,0,0,Friday,DCX
MRBXAC,1,05/12/13,19/01/14,19/01/14,19,5.263157895,0,77.34,0,1,1,0,0,Friday,RIC
RGU2KM,1,05/12/13,05/12/13,05/12/13,23,8.695652174,4.347826087,40,0,1,0,0,0,Thursday,DCX
Y5FLZR,0,06/12/13,06/12/13,06/12/13,24,16.66666667,0,40.02,0,1,0,0,0,Monday,RIC
28VK4E,1,06/12/13,06/12/13,15/01/14,27,81.48148148,33.33333333,50.92,0.075,1,0,0,0,Monday,CHO
WKK68X,1,06/12/13,06/12/13,09/01/14,23,56.52173913,26.08695652,33.73,0.117647059,1,0,0,0,Monday,RIC
BMFSUK,0,06/12/13,06/12/13,06/12/13,12,41.66666667,25,29,0,1,0,0,0,Friday,DCX
M8D528,1,06/12/13,06/12/13,05/01/14,28,17.85714286,0,35.13,0.066666667,1,0,0,0,Monday,RIC
SV7E2C,1,06/12/13,06/12/13,06/12/13,7,71.42857143,42.85714286,164.12,0,1,0,0,0,Monday,RIC
6H7NYA,1,06/12/13,06/12/13,06/12/13,26,15.38461538,7.692307692,35,0,1,0,0,0,Friday,DCX
QZ6WDT,1,06/12/13,06/12/13,06/12/13,26,7.692307692,3.846153846,40.02,0,1,0,0,0,Tuesday,RIC
PT7L3T,0,06/12/13,06/12/13,06/12/13,12,50,25,40.02,0,1,0,1,0,Thursday,CHO
Y4ECJA,1,06/12/13,06/12/13,06/12/13,21,19.04761905,4.761904762,41.45,0,1,0,0,0,Tuesday,RIC
V4XBP2,1,06/12/13,06/12/13,06/12/13,24,33.33333333,8.333333333,56.09,0,1,1,0,0,Friday,RIC
X9DF5H,1,06/12/13,06/12/13,06/12/13,23,78.26086957,4.347826087,35,0,1,0,0,0,Monday,DCX
TDXJJX,1,06/12/13,06/12/13,06/12/13,23,8.695652174,0,40.02,0,1,1,0,0,Friday,RIC
5P6XT5,1,06/12/13,06/12/13,06/12/13,28,0,0,45.02,0,1,0,0,0,Tuesday,RIC
36MB4N,1,06/12/13,06/12/13,06/12/13,15,33.33333333,0,40.02,0,1,0,0,0,Tuesday,RIC
TYUHG4,1,29/11/13,07/12/13,19/12/13,26,3.846153846,3.846153846,38.01,0.166666667,1,0,0,0,Friday,CHO
V38W7K,1,07/12/13,07/12/13,07/12/13,26,7.692307692,0,45.02,0,1,0,0,0,Monday,RIC
XRLAHB,1,07/12/13,07/12/13,18/01/14,30,63.33333333,63.33333333,55.51,0.095238095,1,0,0,0,Monday,CHO
G3FXPE,1,07/12/13,07/12/13,07/12/13,15,80,20,31,0,1,0,0,0,Tuesday,DCX
RB5JJM,1,07/12/13,07/12/13,13/01/14,28,71.42857143,17.85714286,20.5,0.081081081,1,0,0,0,Tuesday,DCX
BENMPH,1,07/12/13,07/12/13,07/12/13,24,20.83333333,8.333333333,35,0,1,0,0,0,Friday,DCX
BRZENJ,1,07/12/13,07/12/13,07/12/13,23,34.7826087,8.695652174,31,0,1,0,0,0,Monday,DCX
US4HPQ,1,07/12/13,07/12/13,07/12/13,26,61.53846154,19.23076923,31.02,0,1,0,0,0,Tuesday,CHO
RQVJTA,1,07/12/13,07/12/13,07/12/13,23,47.82608696,0,46.29,0,1,1,0,0,Monday,RIC
76CTYT,1,07/12/13,07/12/13,07/12/13,26,34.61538462,7.692307692,35,0,1,0,0,0,Tuesday,DCX
BJPFA6,1,07/12/13,07/12/13,07/12/13,22,22.72727273,4.545454545,35.02,0,1,0,0,0,Thursday,DCX
GSJQVP,1,07/12/13,07/12/13,07/12/13,20,100,20,29,0,1,0,0,0,Monday,DCX
X3EAR4,1,07/12/13,07/12/13,07/12/13,24,41.66666667,4.166666667,35,0,1,0,0,0,Tuesday,DCX
FB6B7K,1,07/12/13,07/12/13,07/12/13,24,41.66666667,8.333333333,35,0,1,0,0,0,Tuesday,DCX
MZUXQG,1,07/12/13,07/12/13,07/12/13,27,11.11111111,3.703703704,35,0,1,0,0,0,Tuesday,DCX
D6YM5C,1,07/12/13,07/12/13,07/12/13,25,24,12,31,0,1,0,0,0,Friday,DCX
8D9MPL,1,07/12/13,07/12/13,16/12/13,25,68,20,41.94,0.222222222,1,0,0,0,Tuesday,DCX
XUG68H,1,07/12/13,07/12/13,07/12/13,22,4.545454545,4.545454545,35,0,1,0,0,0,Thursday,DCX
JDBTXJ,1,07/12/13,07/12/13,07/12/13,24,12.5,4.166666667,35,0,1,0,0,0,Thursday,DCX
QDWLLA,1,07/12/13,07/12/13,07/12/13,15,20,0,35,0,1,0,0,0,Monday,DCX
J8RVF7,1,07/12/13,07/12/13,20/01/14,30,56.66666667,6.666666667,86.28,0.068181818,1,0,0,0,Tuesday,DCX
ZK3633,1,07/12/13,07/12/13,07/12/13,26,7.692307692,0,29.02,0,1,0,0,0,Monday,CHO
KMTHGJ,1,07/12/13,07/12/13,07/12/13,27,25.92592593,0,29.02,0,1,0,0,0,Monday,CHO
VJ33YR,1,07/12/13,07/12/13,07/12/13,23,21.73913043,4.347826087,134.9,0,1,0,0,0,Monday,DCX
7C2B3N,1,07/12/13,07/12/13,07/12/13,20,25,10,39.95,0,1,0,1,0,Tuesday,DCX
VQ3FQQ,1,07/12/13,07/12/13,07/12/13,26,11.53846154,0,95.56,0,1,0,0,0,Monday,DCX
3RWV5K,1,07/12/13,07/12/13,07/12/13,22,27.27272727,0,35.02,0,1,0,0,0,Thursday,DCX
C44WND,1,07/12/13,07/12/13,07/12/13,25,28,0,40.02,0,1,1,0,0,Tuesday,RIC
WLCVSY,1,07/12/13,08/12/13,08/12/13,7,85.71428571,14.28571429,40.2,0,1,0,0,0,Monday,DCX
NRJHR8,1,08/12/13,08/12/13,12/12/13,16,31.25,6.25,35.62,0.5,1,0,0,0,Thursday,DCX
K84ZWF,1,08/12/13,08/12/13,08/12/13,22,13.63636364,13.63636364,31.02,0,1,0,0,0,Thursday,DCX
2LGA2A,1,15/12/13,15/12/13,15/12/13,27,29.62962963,7.407407407,146.49,0,1,0,0,0,Monday,RIC
G35SUM,1,01/12/13,08/12/13,08/12/13,23,17.39130435,0,110.2,0,1,0,0,0,Monday,CHO
G2KS6M,1,07/12/13,08/12/13,07/01/14,25,24,4,29,0.066666667,1,0,1,0,Saturday,DCX
TGLJP2,1,08/12/13,08/12/13,13/01/14,16,50,0,132.47,0.055555556,1,0,0,0,Monday,CHO
CV3NH4,1,08/12/13,08/12/13,18/01/14,31,77.41935484,16.12903226,272.38,0.12195122,1,0,1,0,Monday,DCX
EMGVZC,1,08/12/13,09/12/13,14/01/14,34,41.17647059,11.76470588,137.05,0.194444444,1,0,0,0,Tuesday,RIC
LZBHU3,1,08/12/13,09/12/13,09/12/13,25,12,4,42.49,0,1,0,1,0,Tuesday,DCX
846JJN,1,27/09/13,19/12/13,18/01/14,63,68.25396825,38.0952381,96.71,0.233333333,1,0,1,0,Saturday,DCX
3RBAFX,1,26/12/13,26/12/13,26/12/13,22,22.72727273,9.090909091,35.13,0,1,0,0,0,Friday,DCX
HHF8ZR,0,08/12/13,12/12/13,12/12/13,6,100,16.66666667,59.54,0,1,0,0,0,Saturday,DCX
KYS88B,1,09/12/13,09/12/13,09/12/13,25,12,0,35,0,1,0,0,0,Tuesday,DCX
GUKCEH,1,09/12/13,09/12/13,09/12/13,23,17.39130435,4.347826087,35,0,1,0,0,0,Monday,DCX
WJLERA,1,09/12/13,09/12/13,09/12/13,23,17.39130435,8.695652174,29,0,1,0,0,0,Friday,DCX
PGM5EB,1,09/12/13,10/12/13,10/12/13,21,4.761904762,4.761904762,40.02,0,1,0,0,0,Wednesday,CHO
6HNEGL,1,07/12/13,09/12/13,12/01/14,22,27.27272727,18.18181818,42.02,0.088235294,1,1,0,0,Wednesday,RIC
UY2892,0,09/12/13,09/12/13,09/12/13,12,83.33333333,16.66666667,40.2,0,1,0,0,0,Tuesday,CHO
5LFZAP,1,10/12/13,10/12/13,10/12/13,20,40,0,40.2,0,1,1,1,0,Friday,DCX
ARRPZ9,1,10/12/13,16/12/13,16/12/13,12,100,0,101.9,0,1,0,0,0,Thursday,CHO
P6ZL2W,0,02/12/13,10/12/13,10/12/13,3,33.33333333,33.33333333,55.63,0,1,0,0,0,Wednesday,RIC
8GYXQ9,1,10/12/13,10/12/13,10/12/13,21,9.523809524,0,50.49,0,1,0,0,0,Wednesday,RIC
ABFPPJ,1,10/12/13,10/12/13,10/12/13,6,50,0,40.02,0,1,0,0,0,Wednesday,RIC
LMZJ86,1,10/12/13,10/12/13,10/12/13,25,8,4,40.25,0,1,1,0,0,Monday,CHO
2KNEEP,1,10/12/13,13/12/13,13/12/13,23,39.13043478,8.695652174,44.63,0,1,0,0,0,Wednesday,CHO
PF8REH,1,10/12/13,10/12/13,10/12/13,21,0,0,85.57,0,1,0,0,0,Wednesday,DCX
MP7UE4,1,10/12/13,10/12/13,14/01/14,25,80,8,62.47,0.114285714,1,0,0,0,Wednesday,CHO
2CR36H,1,10/12/13,14/12/13,14/12/13,24,0,0,36.95,0,1,0,0,0,Monday,BWI
MSM7PW,1,10/12/13,10/12/13,10/12/13,21,4.761904762,0,40.02,0,1,1,0,0,Thursday,RIC
Y85Q3H,1,10/12/13,10/12/13,10/12/13,21,9.523809524,0,40.2,0,1,0,1,0,Wednesday,DCX
S2KHCL,1,10/12/13,10/12/13,10/12/13,19,52.63157895,0,40.02,0,1,0,0,0,Wednesday,RIC
PVB3N3,1,10/12/13,10/12/13,10/12/13,21,4.761904762,0,40.02,0,1,0,0,0,Wednesday,RIC
CJKGJX,1,10/12/13,10/12/13,10/12/13,23,21.73913043,4.347826087,35.02,0,1,0,0,0,Saturday,DCX
9BSLTL,1,10/12/13,10/12/13,10/12/13,19,57.89473684,31.57894737,35.02,0,1,0,0,0,Wednesday,CHO
SRASER,1,10/12/13,05/01/14,12/01/14,23,100,82.60869565,92.44,0.285714286,1,0,0,0,Thursday,BWI
MR6WKU,1,10/12/13,10/12/13,09/01/14,26,84.61538462,23.07692308,47.68,0.066666667,1,0,0,0,Friday,BWI
7HL98P,1,10/12/13,10/12/13,10/12/13,24,12.5,0,45.14,0,1,0,0,0,Monday,RIC
SVZXMT,1,10/12/13,10/12/13,07/01/14,10,80,10,38.44,0.071428571,1,1,0,0,Wednesday,CHO
M8MCWP,1,10/12/13,10/12/13,10/12/13,19,73.68421053,0,55.47,0,1,1,0,0,Wednesday,BWI
V2NWW5,1,10/12/13,11/12/13,11/01/14,18,77.77777778,38.88888889,48.55,0.064516129,1,0,0,0,Monday,CHO
CBSEL8,1,10/12/13,19/01/14,19/01/14,19,68.42105263,15.78947368,83.72,0,1,1,0,0,Monday,BWI
W8EEVE,1,11/12/13,11/12/13,11/12/13,22,18.18181818,0,29.02,0,1,0,0,0,Friday,DCX
KQZZW6,1,11/12/13,11/12/13,11/12/13,16,37.5,6.25,40.02,0,1,0,0,0,Friday,RIC
JRPVX3,1,03/12/13,11/12/13,10/01/14,24,29.16666667,20.83333333,46.49,0.133333333,1,1,1,0,Thursday,DCX
92FJHH,1,11/12/13,11/12/13,12/01/14,23,95.65217391,21.73913043,35,0.0625,1,1,0,0,Thursday,BWI
PHJLNH,1,11/12/13,11/12/13,11/12/13,21,14.28571429,0,56.34,0,1,0,0,0,Monday,BWI
EMFDUX,1,11/12/13,02/01/14,02/01/14,24,50,8.333333333,54.39,0,1,0,0,0,Friday,DCX
2YCHPX,1,11/12/13,11/12/13,11/12/13,17,100,17.64705882,35.02,0,1,0,0,0,Thursday,DCX
E8KLZE,1,11/12/13,11/12/13,19/12/13,16,93.75,31.25,19.75,0.25,1,0,0,0,Tuesday,DCX
YQHRS2,1,11/12/13,11/12/13,11/12/13,25,60,16,35.02,0,1,0,0,0,Tuesday,CHO
S2LG33,1,11/12/13,11/12/13,11/12/13,21,61.9047619,14.28571429,31.02,0,1,0,0,0,Monday,CHO
6T6PA2,1,11/12/13,11/12/13,11/12/13,24,20.83333333,4.166666667,40.22,0,1,0,0,0,Friday,DCX
R9DMHY,1,11/12/13,11/12/13,11/12/13,19,68.42105263,0,47.27,0,1,1,1,0,Friday,RIC
TRMU65,1,11/12/13,11/12/13,11/12/13,23,26.08695652,4.347826087,29.02,0,1,0,0,0,Tuesday,DCX
4MM2YU,0,11/12/13,11/12/13,11/12/13,3,100,33.33333333,40.2,0,0,0,0,0,Thursday,DCX
5KCDBC,1,11/12/13,11/12/13,11/12/13,24,16.66666667,16.66666667,40.02,0,1,0,0,0,Tuesday,RIC
4LXA8Y,1,11/12/13,13/12/13,11/01/14,17,58.82352941,23.52941176,130.29,0.068965517,0,0,0,0,Monday,RIC
4QKM4V,1,11/12/13,11/12/13,11/12/13,24,0,0,40.02,0,1,0,0,0,Monday,RIC
ZNSGPB,1,11/12/13,11/12/13,11/12/13,21,9.523809524,9.523809524,29.02,0,1,0,0,0,Thursday,DCX
D8HQVQ,1,11/12/13,11/12/13,19/01/14,22,63.63636364,18.18181818,58.76,0.076923077,1,0,0,0,Monday,DCX
CSJFZC,1,11/12/13,11/12/13,11/12/13,20,75,5,72.02,0,1,0,0,0,Monday,DCX
LFMT3Z,1,11/12/13,26/12/13,26/12/13,21,47.61904762,4.761904762,40.02,0,1,0,0,0,Friday,RIC
AWUAB4,1,11/12/13,11/12/13,11/12/13,22,13.63636364,9.090909091,40,0,1,0,0,0,Friday,DCX
WDFXUB,1,11/12/13,18/12/13,18/12/13,25,12,4,40.02,0,1,0,0,0,Monday,RIC
PVBUJC,1,11/12/13,18/12/13,18/12/13,19,94.73684211,10.52631579,54.95,0,1,0,0,0,Thursday,CHO
QNA2VL,1,12/12/13,12/12/13,12/12/13,22,9.090909091,0,36.97,0,1,0,1,0,Friday,DCX
EUHEYW,1,26/11/13,12/12/13,15/01/14,33,72.72727273,42.42424242,50.83,0.147058824,1,0,1,0,Thursday,DCX
NSB2KG,1,12/12/13,12/12/13,12/12/13,19,68.42105263,0,61.06,0,1,0,0,0,Friday,CHO
6ZKKGN,1,12/12/13,12/12/13,12/12/13,24,20.83333333,8.333333333,40.02,0,1,0,0,0,Friday,RIC
KRMKMX,1,12/12/13,12/12/13,12/12/13,21,47.61904762,4.761904762,40.02,0,1,0,0,0,Friday,RIC
EW64K8,1,12/12/13,12/12/13,12/12/13,26,15.38461538,11.53846154,35,0,1,0,0,0,Tuesday,BWI
MQ3R5J,1,12/12/13,29/12/13,29/12/13,23,47.82608696,17.39130435,101.58,0,1,0,0,0,Monday,RIC
3TXFZX,1,12/12/13,12/12/13,12/12/13,22,50,13.63636364,29,0,1,0,0,0,Saturday,BWI
5T5Y3P,1,12/12/13,12/12/13,12/12/13,21,42.85714286,4.761904762,35,0,1,0,0,0,Saturday,BWI
R47YVT,1,12/12/13,12/12/13,02/01/14,20,90,50,48.82,0.095238095,1,0,0,0,Wednesday,BWI
HSAFLN,1,12/12/13,12/12/13,12/12/13,21,47.61904762,9.523809524,29,0,1,0,0,0,Saturday,BWI
57976D,1,12/12/13,12/12/13,12/12/13,23,65.2173913,4.347826087,31,0,1,0,0,0,Monday,BWI
535AYN,1,12/12/13,12/12/13,12/12/13,20,75,5,31,0,1,0,0,0,Monday,BWI
FRBHHL,1,12/12/13,12/12/13,12/12/13,23,21.73913043,4.347826087,40.02,0,1,0,0,0,Tuesday,RIC
2BKC6J,1,12/12/13,12/12/13,12/12/13,23,21.73913043,4.347826087,29,0,1,0,0,0,Tuesday,DCX
T8SD59,1,12/12/13,12/12/13,12/12/13,20,45,10,35.02,0,1,0,0,0,Wednesday,CHO
9422HE,1,12/12/13,12/12/13,14/01/14,25,72,12,42.3,0.121212121,1,1,1,0,Wednesday,RIC
AN5TDD,1,12/12/13,12/12/13,12/12/13,16,43.75,12.5,40.02,0,1,1,1,0,Friday,DCX
UUHWB3,1,12/12/13,12/12/13,12/12/13,24,58.33333333,0,29,0,1,0,0,0,Tuesday,BWI
HNZ97R,1,19/12/13,19/12/13,19/12/13,25,24,16,50.71,0,1,0,0,0,Monday,RIC
VGCAS6,1,12/12/13,12/12/13,12/12/13,23,4.347826087,0,35,0,1,0,0,0,Tuesday,BWI
F75TR9,1,12/12/13,12/12/13,19/12/13,23,4.347826087,4.347826087,69.92,0.285714286,1,0,0,0,Friday,RIC
Q483AU,1,12/12/13,12/12/13,12/12/13,23,8.695652174,4.347826087,35,0,1,0,0,0,Tuesday,BWI
9E6BFV,1,12/12/13,12/12/13,12/12/13,23,0,0,51.29,0,1,0,0,0,Friday,RIC
CTVTG9,1,24/11/13,27/12/13,27/12/13,19,78.94736842,5.263157895,69,0,1,0,0,0,Thursday,BWI
E4TXKJ,1,13/12/13,13/12/13,13/12/13,24,16.66666667,12.5,35,0,1,0,0,0,Thursday,BWI
4WYSGW,1,13/12/13,13/12/13,13/12/13,24,0,0,31,0,1,0,0,0,Tuesday,DCX
4PUDR3,1,13/12/13,13/12/13,13/12/13,18,50,11.11111111,40.02,0,1,0,0,0,Wednesday,RIC
DTKTG2,1,13/12/13,13/12/13,13/12/13,24,0,0,40,0,1,1,1,0,Monday,DCX
NUPY99,0,13/12/13,13/12/13,13/12/13,12,58.33333333,16.66666667,40.02,0,1,0,0,0,Friday,RIC
U49TUG,1,13/12/13,13/12/13,13/12/13,24,8.333333333,0,31,0,1,0,0,0,Tuesday,DCX
6WFPXL,1,13/12/13,13/12/13,01/01/14,22,100,13.63636364,55,0.105263158,1,0,1,0,Thursday,BWI
8CPLGP,1,13/12/13,13/12/13,13/01/14,27,40.74074074,29.62962963,52.48,0.064516129,1,0,0,0,Monday,BWI
T8KYFV,1,13/12/13,13/12/13,13/12/13,23,13.04347826,8.695652174,29.2,0,1,0,0,0,Monday,DCX
T8SFXT,1,13/12/13,13/12/13,13/12/13,24,0,0,29,0,1,0,0,0,Tuesday,DCX
R6NLVQ,1,13/12/13,13/12/13,13/12/13,24,4.166666667,0,29,0,1,0,0,0,Tuesday,DCX
9LNJV3,1,13/12/13,13/12/13,13/12/13,24,12.5,4.166666667,35,0,1,0,0,0,Tuesday,DCX
C7JQJZ,1,13/12/13,13/12/13,13/12/13,24,12.5,4.166666667,35,0,1,0,0,0,Tuesday,DCX
6PXSD4,0,13/12/13,13/12/13,13/12/13,18,61.11111111,5.555555556,29,0,1,0,0,0,Tuesday,DCX
7W9E9L,1,13/12/13,13/12/13,13/12/13,21,42.85714286,14.28571429,35.02,0,1,0,0,0,Tuesday,DCX
ERK4GM,0,13/12/13,13/12/13,13/12/13,15,6.666666667,0,40.02,0,1,0,0,0,Monday,RIC
PZN25Z,1,13/12/13,22/12/13,09/01/14,27,100,37.03703704,112.68,0.277777778,1,0,0,0,Monday,RIC
MX3GJ4,1,13/12/13,13/12/13,13/12/13,22,31.81818182,13.63636364,40.22,0,1,0,0,0,Monday,RIC
335BWV,1,13/12/13,13/12/13,13/12/13,24,16.66666667,4.166666667,35,0,1,0,0,0,Tuesday,DCX
XRAWDN,1,13/12/13,13/12/13,13/12/13,20,25,5,35,0,1,0,0,0,Thursday,BWI
W2ES5A,1,13/12/13,17/12/13,17/12/13,17,17.64705882,5.882352941,29,0,1,0,0,0,Tuesday,DCX
JAVNLR,1,13/12/13,13/12/13,13/12/13,26,34.61538462,3.846153846,40,0,1,1,1,0,Tuesday,BWI
XCU5MQ,1,10/12/13,13/12/13,13/12/13,23,34.7826087,21.73913043,40.25,0,1,1,0,0,Monday,RIC
LQG4T6,1,14/12/13,14/12/13,14/12/13,20,65,10,40,0,1,0,1,0,Monday,DCX
6SU286,1,13/12/13,14/12/13,14/12/13,12,16.66666667,0,40.02,0,1,0,0,0,Monday,RIC
C6GLMV,1,14/12/13,14/12/13,19/01/14,31,67.74193548,25.80645161,114.8,0.138888889,1,0,0,0,Monday,DCX
APGAVL,1,14/12/13,14/12/13,14/12/13,23,13.04347826,8.695652174,40.02,0,1,0,0,0,Monday,RIC
8RHBGH,1,14/12/13,14/12/13,14/12/13,24,12.5,12.5,35,0,1,0,0,0,Monday,DCX
L3Y43H,1,14/12/13,22/12/13,22/12/13,14,42.85714286,7.142857143,41.87,0,1,0,0,0,Monday,DCX
J65DAM,1,14/12/13,21/12/13,21/12/13,26,11.53846154,3.846153846,35.11,0,1,0,0,0,Monday,RIC
VN34SU,1,14/12/13,14/12/13,14/12/13,24,16.66666667,4.166666667,31,0,1,0,0,0,Monday,DCX
8XGKC5,1,14/12/13,14/12/13,14/12/13,24,4.166666667,4.166666667,35,0,1,0,0,0,Monday,DCX
W8SRRZ,1,14/12/13,14/12/13,14/12/13,21,14.28571429,9.523809524,35,0,1,0,0,0,Friday,DCX
9HUCJ2,1,14/12/13,14/12/13,14/12/13,24,4.166666667,4.166666667,29.02,0,1,0,0,0,Tuesday,CHO
RF6PHB,1,14/12/13,14/12/13,14/12/13,19,42.10526316,21.05263158,73.41,0,1,0,0,0,Wednesday,RIC
DWH336,1,14/12/13,14/12/13,14/12/13,23,17.39130435,0,29,0,1,0,0,0,Monday,DCX
PGT46P,1,14/12/13,15/12/13,15/01/14,27,100,14.81481481,37.14,0.129032258,1,1,0,0,Thursday,CHO
2384TY,1,14/12/13,14/12/13,22/12/13,25,4,4,38.46,0.25,1,0,1,0,Monday,RIC
TNEAA9,1,14/12/13,12/01/14,12/01/14,13,76.92307692,23.07692308,32.71,0,1,0,0,0,Tuesday,BWI
VXBK5P,1,14/12/13,15/12/13,15/01/14,25,24,0,47.78,0.064516129,1,1,0,0,Thursday,CHO
CJVHJW,1,15/12/13,15/12/13,15/12/13,22,9.090909091,0,95.2,0,1,1,0,0,Monday,CHO
LB4Q45,1,15/12/13,15/12/13,15/12/13,19,36.84210526,26.31578947,31.02,0,1,0,0,0,Saturday,DCX
KD6RNC,1,15/12/13,15/12/13,15/12/13,19,21.05263158,0,35.02,0,1,0,0,0,Saturday,DCX
526DYK,1,15/12/13,15/12/13,15/12/13,17,82.35294118,29.41176471,52.56,0,1,0,0,0,Saturday,DCX
VHJX66,1,15/12/13,18/12/13,09/01/14,22,59.09090909,27.27272727,73.97,0.090909091,1,0,1,0,Thursday,BWI
U6L23X,1,15/12/13,15/12/13,15/12/13,18,38.88888889,0,29.02,0,1,0,0,0,Thursday,DCX
PTQTZE,1,15/12/13,15/12/13,15/12/13,19,31.57894737,0,35.02,0,1,0,0,0,Thursday,DCX
8883AC,1,15/12/13,15/12/13,15/12/13,22,13.63636364,9.090909091,61.28,0,1,0,0,0,Monday,BWI
GDAUSN,1,15/12/13,15/12/13,15/12/13,18,66.66666667,27.77777778,35.02,0,1,0,0,0,Thursday,DCX
4B86RH,1,15/12/13,15/12/13,19/01/14,22,40.90909091,27.27272727,74.52,0.057142857,1,1,0,0,Monday,RIC
V99XZN,1,15/12/13,15/12/13,15/12/13,23,26.08695652,4.347826087,30.37,0,1,0,0,0,Monday,DCX
QMSKFD,1,13/12/13,17/12/13,13/01/14,14,78.57142857,21.42857143,180.12,0.148148148,1,1,0,0,Thursday,CHO
